"data_id","event_date","event_type","actor1","actor2","admin1","admin2","location","latitude","longitude","notes","fatalities"
8867970,2022-02-25,"Explosions/Remote violence","Military Forces of Russia (2000-)","Civilians (Ukraine)","Sumy","Sumskyi","Sumy",50.9216,34.8003,"On 25 February 2022, the Russian military forces shelled with heavy weaponry, including tanks, the city of Sumy. One of the occupied residential buildings caught on fire. An employee of the state emergency service was killed.",1
8867972,2022-02-25,"Explosions/Remote violence","Military Forces of Russia (2000-)","Police Forces of Ukraine (2019-) State Border Guard Service","Zaporizhia","Melitopolskyi","Melitopol",46.8489,35.3653,"On 25 February 2022, at night, the Russian military forces launched a rocket attack at a border checkpoint south of Melitopol, Zaporizhia. Three Ukrainian border guards were killed.",3
8867973,2022-02-25,"Explosions/Remote violence","Military Forces of Russia (2000-)","Police Forces of Ukraine (2019-) State Border Guard Service","Zaporizhia","Melitopolskyi","Prymorskyi Posad",46.6157,35.7322,"On 25 February 2022, the Russian military forces launched a rocket at a border checkpoint near Prymorskyi Posad, Zaporizhia. Several border guards were killed and wounded [coded as 3 fatalities].",3
8867986,2022-02-25,"Violence against civilians","Military Forces of Russia (2000-)","Civilians (Ukraine)","Sumy","Konotopskyi","Dubovychi",51.6378,33.5795,"On 25 February 2022, the Russian military forces fired at a civilian car killing a civilian man inside, near Dubovychi, Sumy. The Russian forces also wounded another civilian.",1
8867991,2022-02-25,"Violence against civilians","Military Forces of Russia (2000-)","Civilians (Ukraine)","Kharkiv","Kharkivskyi","Kharkiv",49.9808,36.2527,"On 25 February 2022, a Russian tank blocked the way to a civilian car at the entry point to Kharkiv and fired multiple shots. The Russian soldiers killed a civilian and accidentally killed another Russian soldier.",2
8868864,2022-02-25,"Battles","Military Forces of Russia (2000-)","Military Forces of Ukraine (2019-)","Kyiv","Vyshhorodskyi","Vyshhorod",50.5848,30.4898,"On 25 February 2022, the Russian military forces fired unspecified weapons at Ukrainian government positions in Vyshhorod, Kyiv. As a result of the shelling, four civilians died.",4
8868898,2022-02-25,"Explosions/Remote violence","Military Forces of Russia (2000-) Air Force","Civilians (Ukraine)","Kyiv","Vyshhorodskyi","Pripyat",51.405,30.0656,"On 25 February 2022, a Russian airstrike hit civilians in Vyshhorod district near Pripyat, Kyiv. 4 civilians were reported killed and 15 injured.",4
8897880,2022-02-25,"Battles","Military Forces of Ukraine (2019-)","NAF: United Armed Forces of Novorossiya","Donetsk","Donetskyi","Donetsk",48.015,37.8014,"On 25 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia at unspecified positions in Donetsk region. As a result, three civilians were killed and seven were wounded [coded as 2 fatalities, one fatality verified at Buhas, coded separately]. Additionally, 41 residential buildings were damaged.",2
8897882,2022-02-25,"Battles","Military Forces of Russia (2000-)","Military Forces of Ukraine (2019-)","Kyiv City","Kyiv","Kyiv",50.4496,30.5224,"On 25 February 2022, there was an armed clash between the Russian military forces and the Ukrainian military forces in Kyiv. The Russian forces also fired with heavy weapons and launched rockets at residential buildings in several districts of the city. As a result of the shelling, four civilians died.",4
8921667,2022-02-25,"Explosions/Remote violence","Military Forces of Russia (2000-) Air Force","Civilians (Ukraine)","Kharkiv","Kharkivskyi","Kharkiv",49.9808,36.2527,"On 25 February 2022, Russian forces fired Grad missiles and other heavy weapons at Kharkiv. Russian air forces also bombed the city. Russian forces shelled zooveterenary academy, wounding a child. On Klochkivska street, two people were wounded, one was killed. Two more people were wounded near the biotechnical university. Further casualties unknown.",1
8973019,2022-02-25,"Explosions/Remote violence","Unidentified Military Forces","Civilians (Ukraine)","Donetsk","Volnovaskyi","Buhas",47.6365,37.5623,"On 25 February 2022, Buhas, Donetsk, was shelled with artillery by unspecified military forces, killing one civilian and causing residential damage.",1
8982931,2022-02-25,"Battles","Military Forces of Russia (2000-)","Military Forces of Ukraine (2019-)","Zaporizhia","Melitopolskyi","Melitopol",46.8489,35.3653,"On 25 February 2022, there was an armed clash between Russian and Ukrainian military forces in Melitopol, Zaporizhia. Russian forces captured the city. Russian forces fired small arms and artillery and hit a Ukrainian tank. Civilian buildings and a hospital were also hit, around 6 civilians were wounded. One of the civilians later died in a hospital. Further casualties unknown.",1
8982932,2022-02-25,"Battles","Military Forces of Ukraine (2019-)","Military Forces of Russia (2000-)","Kyiv","Buchanskyi","Irpin",50.5218,30.2506,"On 25 February 2022, Russian forces and a group of Russian riot police were ambushed by Ukrainian forces in Irpin, Kyiv. At least 5 Russian soldiers were killed following the destruction of their vehicle by Ukrainian forces.",5
8867939,2022-02-24,"Explosions/Remote violence","Military Forces of Russia (2000-)","Military Forces of Ukraine (2019-)","Cherkasy","Umanskyi","Uman",48.7484,30.2218,"On 24 February 2022, military forces of Russia launched a rocket attack on Uman, Cherkasy. As a result, one civilian was killed and five were wounded. The town began evacuation of its residents.",1
8867947,2022-02-24,"Explosions/Remote violence","Military Forces of Russia (2000-)","Military Forces of Ukraine (2019-)","Kyiv","Brovarskyi","Brovary",50.5181,30.8067,"On 24 February 2022, the military forces of Russia launched two missile strikes on a military facility in Brovary, Kyiv. As a result of a shelling, 6 civilians were killed and 12 were wounded.",6
8867954,2022-02-24,"Battles","Military Forces of Russia (2000-)","Military Forces of Ukraine (2019-)","Luhansk","Shchastynskyi","Schastia",48.7412,39.2354,"On 24 February 2022, the military forces of Russia launched a rocket attack on Schastia, Luhansk. Fighting for the city continued throughout the day, as a result of which the Ukrainian military forces regained control over Schastia and eliminated 50 soldiers of Russian military forces.",50
8867983,2022-02-24,"Violence against civilians","Military Forces of Russia (2000-)","Civilians (Ukraine)","Kharkiv","Chuguivskyi","Vovchansk",50.2908,36.9411,"On 24 February 2022, military forces of Russia fired small arms at a civilian who was in a passenger car that was moving against a Russian army convoy and did not stop near Vovchansk, Kharkiv. As a result, a woman was killed and the other two passengers were wounded.",1
8868133,2022-02-24,"Battles","Military Forces of Ukraine (2019-)","NAF: United Armed Forces of Novorossiya","Donetsk","Horlivskyi","Horlivka",48.3133,38.0416,"On 24 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia near Horlivka, Donetsk. During the day, eight locations were targeted. As a result, one civilian was killed and eight were wounded (fatalities coded to Horlivka event). Additionally, six residential buildings were damaged.",1
8868806,2022-02-24,"Explosions/Remote violence","Military Forces of Russia (2000-)","Military Forces of Ukraine (2019-)","Kyiv City","Kyiv","Kyiv",50.4496,30.5224,"On 24 February 2022, the Russian military forces shot down a Ukrainian military aircraft in Kyiv region. Five people were killed.",5
8897877,2022-02-24,"Explosions/Remote violence","Military Forces of Russia (2000-)","Military Forces of Ukraine (2019-)","Donetsk","Mariupolskyi","Mariupol",47.1298,37.571,"On 24 February 2022, the military forces of Russia fired anti-tank rocket-propelled grenade launchers (RPG) at the positions of the military forces of Ukraine in Mariupol, Donetsk. As a result of the shelling, four civilians were wounded and a residential building was damaged. A civilian was killed by an explosion in Vostochny microdistrict. A Ukrainian radar base was destroyed.",1
8897885,2022-02-24,"Explosions/Remote violence","Military Forces of Russia (2000-)","Civilians (Ukraine)","Donetsk","Volnovaskyi","Vuhledar",47.7789,37.2481,"On 24 February 2022, a Russian 9M79-series Tochka ballistic missile carrying 9N123 type cluster munition hit Central City Hospital in Vuhledar, Donetsk oblast. The attack killed four civilians and injured another 10, six of them healthcare workers, and damaged the hospital, an ambulance, and civilian vehicles.",4
8898262,2022-02-24,"Violence against civilians","Military Forces of Russia (2000-)","Civilians (Ukraine)","Kherson","Kakhovskyi","Nova Kakhovka",46.7545,33.3486,"On 24 February 2022, Russian military forces opened fire on a civilian car in Nova Kakhovka, Kherson. As a result, 5 people, including 2 children, were killed.",5
8907742,2022-02-24,"Violence against civilians","Military Forces of Russia (2000-)","Civilians (Ukraine)","Kyiv","Buchanskyi","Mykhailivka-Rubezhivka",50.5201,30.144,"On 24 February 2022, Russian military forces killed 2 children and wounded their father in Mykhailivka-Rubezhivka, Kyiv.",2
8921226,2022-02-24,"Explosions/Remote violence","Military Forces of Russia (2000-)","Civilians (Ukraine)","Kharkiv","Kharkivskyi","Kharkiv",49.9808,36.2527,"On 24 February 2022, Russian forces fired heavy multiple rocket launcher systems Smerch, machine guns and grenade launchers at Kharkiv. A large fuel depot caught fire at night. One municipal worker was killed, 23 civilians were wounded.",1
8973028,2022-02-24,"Explosions/Remote violence","Military Forces of Russia (2000-)","Civilians (Ukraine)","Kherson","Henicheskyi","Semykhatka",46.1723,34.732,"On 24 February 2022, a 17-year old Ukrainian civilian was killed during Russian shelling on the village of Semykhatka, Kherson oblast.",1
8973030,2022-02-24,"Explosions/Remote violence","Military Forces of Russia (2000-)","Civilians (Ukraine)","Kharkiv","Chuhuivskyi","Chuhuiv",49.8359,36.688,"On 24 February 2022, the military forces of Russia fired heavy multiple rocket launcher systems on Chuhuiv, Kharkiv. As a result of the explosion, a residential building was damaged and a minor boy died. 19 civilians were wounded",1
9059013,2022-02-24,"Violence against civilians","Military Forces of Russia (2000-)","Civilians (Ukraine)","Kyiv","Buchanskyi","Hostomel",50.5882,30.259,"On 24 February 2022, Russian forces shot an emergency officer in Hostomel, Kyiv when he tried to evacuate his employees. The body was found with 7 shots after liberation of Hostomel in early April 2022.",1
8868147,2022-02-23,"Battles","Military Forces of Ukraine (2019-)","NAF: United Armed Forces of Novorossiya","Donetsk","Donetskyi","Donetsk",48.015,37.8014,"On 23 February 2022, the Ukrainian forces fired unspecified weapons at the positions of Donbass People's Militia at unspecified positions in Donetsk region. As a result, two civilians were killed and thirteen were wounded. Additionally, 41 residential buildings were damaged.",2
8868386,2022-02-23,"Explosions/Remote violence","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2019-)","Luhansk","Sievierodonetskyi","Novotoshkivske",48.7234,38.635,"On 23 February 2022, the NAF rebel forces fired anti-tank rocket-propelled grenade launchers (RPG), 122mm, 120mm and 82mm mortars at the governmental positions near Novotoshkivske, Luhansk. During the day, thirteen locations were targeted. As a result of shelling, one Ukrainian soldier was killed and one was wounded at unspecified locations (fatalities coded to Novotoshkivske event).",1
8868494,2022-02-23,"Explosions/Remote violence","Military Forces of Ukraine (2019-)","NAF: United Armed Forces of Novorossiya","Luhansk","Alchevskyi","Kalynove-Borshchuvate",48.6197,38.4919,"On 23 February 2022, the Ukrainian Forces fired 120mm mortars at the positions of the Luhansk People's Militia near Kalynove-Borshchuvate, Luhansk. As a result of the shelling, one LPR rebel was killed.",1
8867922,2022-02-22,"Battles","Military Forces of Ukraine (2019-)","NAF: United Armed Forces of Novorossiya","Luhansk","Alchevskyi","Berezivske",48.6712,38.6027,"On 22 February 2022, the Ukrainian Forces fired 122mm. 82mm, and anti-tank guided missiles at the positions of the Luhansk People's Militia near Berezivske, Luhansk, damaging private housing, a car, and power lines, causing a power outage. As a result of the shelling, two civilians were killed. The OSCE SMM observed a total of 32 explosions involving artillery/unknown weapons in both directions of the frontline near Berezivske.",2
8867931,2022-02-22,"Battles","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2019-)","Luhansk","Shchastynskyi","Schastia",48.7412,39.2354,"On 22 February 2022, the NAF rebel forces fired anti-tank rocket-propelled grenade launchers (RPG), 120mm and 82mm mortars, heavy machine guns, grenade launchers and small arms at the governmental positions near Schastia, Luhansk. During the day, thirty-nine locations were targeted. As a result of shelling, one Ukrainian soldier was killed and six were wounded at unspecified locations (fatalities coded to Schastia event). The OSCE SMM observed a total of 22 explosions involving unknown weapons near Schastia.",1
